timestamp,commit,branch,benchmark,estimate_ns
2026-03-25T03:32:07Z,b2c6993,main,phase/heat_of_vaporization,0.7823
2026-03-25T03:32:07Z,b2c6993,main,phase/heat_for_phase_change,5.0566
2026-03-25T03:37:23Z,b2c6993,main,transfer/conduction,2.8864
2026-03-25T03:37:23Z,b2c6993,main,transfer/convection,1.3202
2026-03-25T03:37:23Z,b2c6993,main,transfer/radiation,3.2716
2026-03-25T03:37:23Z,b2c6993,main,transfer/resistance_series,2.1625
2026-03-25T03:37:23Z,b2c6993,main,transfer/resistance_parallel,4.6896
2026-03-25T03:37:23Z,b2c6993,main,transfer/heat_stored,1.0485
2026-03-25T03:37:23Z,b2c6993,main,transfer/diffusivity,2.2958
2026-03-25T03:37:23Z,b2c6993,main,transfer/biot_number,2.2697
2026-03-25T03:37:23Z,b2c6993,main,transfer/lumped_capacitance,5.9160
2026-03-25T03:37:23Z,b2c6993,main,state/ideal_gas_pressure,1.8257
2026-03-25T03:37:23Z,b2c6993,main,state/ideal_gas_volume,1.8845
2026-03-25T03:37:23Z,b2c6993,main,state/van_der_waals,3.6484
2026-03-25T03:37:23Z,b2c6993,main,state/isothermal_work,7.1029
2026-03-25T03:37:23Z,b2c6993,main,state/adiabatic_temperature,16.095
2026-03-25T03:37:23Z,b2c6993,main,state/compressibility_factor,2.7883
2026-03-25T03:37:23Z,b2c6993,main,entropy/carnot_efficiency,2.5744
2026-03-25T03:37:23Z,b2c6993,main,entropy/carnot_cop,2.0876
2026-03-25T03:37:23Z,b2c6993,main,entropy/helmholtz,1.0433
2026-03-25T03:37:23Z,b2c6993,main,entropy/gibbs,1.0432
2026-03-25T03:37:23Z,b2c6993,main,entropy/mixing,18.541
2026-03-25T03:37:23Z,b2c6993,main,entropy/ideal_gas_ds,12.896
2026-03-25T03:37:23Z,b2c6993,main,material/diffusivity,0.2655
2026-03-25T03:37:23Z,b2c6993,main,material/volumetric_cp,0.2579
2026-03-25T03:37:23Z,b2c6993,main,phase/clausius_clapeyron_slope,2.7166
2026-03-25T03:37:23Z,b2c6993,main,phase/clausius_clapeyron_pressure,9.1287
2026-03-25T03:37:23Z,b2c6993,main,phase/phase_lookup,12.532
2026-03-25T03:37:23Z,b2c6993,main,phase/heat_of_fusion,0.7857
2026-03-25T03:37:23Z,b2c6993,main,phase/heat_of_vaporization,0.7843
2026-03-25T03:37:23Z,b2c6993,main,phase/heat_for_phase_change,4.9772
2026-03-25T03:49:37Z,b2c6993,main,transfer/conduction,2.9671
2026-03-25T03:49:37Z,b2c6993,main,transfer/convection,1.2974
2026-03-25T03:49:37Z,b2c6993,main,transfer/radiation,3.1273
2026-03-25T03:49:37Z,b2c6993,main,transfer/resistance_series,2.1018
2026-03-25T03:49:37Z,b2c6993,main,transfer/resistance_parallel,4.6632
2026-03-25T03:49:37Z,b2c6993,main,transfer/heat_stored,1.0345
2026-03-25T03:49:37Z,b2c6993,main,transfer/diffusivity,2.6476
2026-03-25T03:49:37Z,b2c6993,main,transfer/biot_number,2.6155
2026-03-25T03:49:37Z,b2c6993,main,transfer/lumped_capacitance,5.8759
2026-03-25T03:49:37Z,b2c6993,main,state/ideal_gas_pressure,1.8679
2026-03-25T03:49:37Z,b2c6993,main,state/ideal_gas_volume,1.8287
2026-03-25T03:49:37Z,b2c6993,main,state/van_der_waals,3.6458
2026-03-25T03:49:37Z,b2c6993,main,state/isothermal_work,7.1176
2026-03-25T03:49:37Z,b2c6993,main,state/adiabatic_temperature,16.195
2026-03-25T03:49:37Z,b2c6993,main,state/compressibility_factor,2.7460
2026-03-25T03:49:37Z,b2c6993,main,entropy/carnot_efficiency,2.5766
2026-03-25T03:49:37Z,b2c6993,main,entropy/carnot_cop,2.0758
2026-03-25T03:49:37Z,b2c6993,main,entropy/helmholtz,1.0587
2026-03-25T03:49:37Z,b2c6993,main,entropy/gibbs,1.0438
2026-03-25T03:49:37Z,b2c6993,main,entropy/mixing,19.001
2026-03-25T03:49:37Z,b2c6993,main,entropy/ideal_gas_ds,13.022
2026-03-25T03:49:37Z,b2c6993,main,material/diffusivity,0.2594
2026-03-25T03:49:37Z,b2c6993,main,material/volumetric_cp,0.2593
2026-03-25T03:49:37Z,b2c6993,main,phase/clausius_clapeyron_slope,2.7626
2026-03-25T03:49:37Z,b2c6993,main,phase/clausius_clapeyron_pressure,9.1128
2026-03-25T03:49:37Z,b2c6993,main,phase/phase_lookup,12.552
2026-03-25T03:49:37Z,b2c6993,main,phase/heat_of_fusion,0.7821
2026-03-25T03:49:37Z,b2c6993,main,phase/heat_of_vaporization,0.7979
2026-03-25T03:49:37Z,b2c6993,main,phase/heat_for_phase_change,4.9956
2026-03-25T03:49:37Z,b2c6993,main,steam/saturated_by_temp,8.8915
2026-03-25T03:49:37Z,b2c6993,main,steam/saturated_by_pressure,8.8227
2026-03-25T03:49:37Z,b2c6993,main,steam/quality_from_enthalpy,2.8029
2026-03-25T03:49:37Z,b2c6993,main,steam/wet_steam_properties,2.9925
2026-03-25T03:49:37Z,b2c6993,main,steam/superheated_lookup,21.129
